"DATE TIME (UTC)","MMSI","LATITUDE","LONGITUDE","COURSE","SPEED","HEADING","IMO","NAME","CALLSIGN","AISTYPE","A","B","C","D","DRAUGHT","DESTINATION","ETA"
"2016-03-15 19:04:55",367506050,40.68855,-74.15809,266.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-15 19:05:00",366990560,40.70456,-74.02463,175.2,14.4,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-15 19:39:53",367611450,40.63874,-74.15607,347.1,0.2,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-15 20:00:01",367594190,40.66733,-74.00285,313.7,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-15 20:02:10",305599000,39.91649,-75.13424,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-15 20:04:23",366695940,41.16537,-73.17600,190.9,11.6,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"BLACKROCK,CT.","03-14 04:00"
"2016-03-15 20:04:52",367611450,40.65326,-74.07827,62.7,11.3,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-15 20:04:53",367587440,40.64168,-74.12069,344.9,0.1,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-15 20:04:54",366238710,40.65558,-74.04458,245.5,0.1,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-15 20:04:55",367506050,40.68855,-74.15810,297.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-15 20:05:00",366990560,40.69904,-74.01837,317.3,13.8,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-15 20:25:19",229206000,40.64588,-74.09545,216.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-15 21:00:01",366238710,40.65458,-74.04530,344.3,0.4,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-15 21:00:01",367594190,40.66734,-74.00287,346.4,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-15 21:02:16",305599000,39.91647,-75.13423,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-15 21:04:13",367611450,40.77113,-73.94436,36.0,8.7,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-15 21:04:53",367587440,40.64173,-74.12075,40.9,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-15 21:04:55",367506050,40.68854,-74.15810,217.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-15 21:05:00",366990560,40.73482,-74.02655,228.0,0.1,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-15 21:10:16",229206000,40.64592,-74.09543,216.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-15 21:49:50",366695940,41.14406,-73.22149,188.8,6.7,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-15 21:54:34",367563930,41.80220,-73.94923,283.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-15 22:00:01",367594190,40.66733,-74.00288,356.3,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-15 22:00:38",367563930,41.80221,-73.94919,283.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-15 22:02:17",305599000,39.91649,-75.13431,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-15 22:03:45",366238710,40.66955,-74.01728,331.6,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-15 22:04:18",366695940,41.11253,-73.21147,217.7,9.4,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-15 22:04:54",367587440,40.64171,-74.12077,227.5,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-15 22:04:54",367506050,40.68852,-74.15808,237.0,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-15 22:04:56",366990560,40.71519,-74.02322,182.0,16.4,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-15 22:28:18",229206000,40.64595,-74.09548,216.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-15 22:29:41",367611450,40.80724,-73.86758,160.1,4.8,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-15 23:00:00",366990560,40.70314,-74.00554,273.1,0.0,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-15 23:00:00",367594190,40.66733,-74.00285,252.8,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-15 23:00:40",367563930,41.80224,-73.94911,283.3,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-15 23:02:19",305599000,39.91645,-75.13421,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-15 23:03:46",366238710,40.66955,-74.01727,230.3,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-15 23:04:36",367611450,40.78071,-73.92572,243.6,10.2,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-15 23:04:54",367587440,40.64167,-74.12075,183.2,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-15 23:04:55",367506050,40.68856,-74.15810,309.1,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-15 23:04:59",366695940,41.01281,-73.44447,241.4,11.8,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-15 23:16:19",229206000,40.64588,-74.09545,216.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 00:02:19",305599000,39.91649,-75.13431,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 00:03:43",366238710,40.66953,-74.01727,162.5,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 00:04:18",229206000,40.64592,-74.09543,216.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 00:04:44",367506050,40.68854,-74.15808,310.5,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 00:04:52",367594190,40.66734,-74.00286,355.4,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 00:04:54",367587440,40.64169,-74.12073,336.9,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 00:04:57",367611450,40.67960,-74.03195,257.0,6.8,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 00:13:09",366695940,40.90103,-73.69183,235.0,11.4,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 00:18:42",367563930,41.80213,-73.94905,283.3,0.1,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 01:00:02",367594190,40.66736,-74.00292,154.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 01:02:20",305599000,39.91641,-75.13429,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 01:03:44",366238710,40.66952,-74.01727,17.1,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 01:04:28",366695940,40.80383,-73.81721,270.6,6.7,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 01:04:43",367587440,40.64170,-74.12077,175.8,0.1,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 01:04:48",367611450,40.64711,-74.14979,22.7,5.3,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 01:04:55",367506050,40.68858,-74.15811,231.2,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 02:00:01",367594190,40.66734,-74.00288,177.5,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 02:02:17",305599000,39.91649,-75.13426,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 02:03:41",366238710,40.66952,-74.01727,167.0,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 02:03:49",366695940,40.77127,-73.94477,214.4,11.3,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 02:04:47",367611450,40.68146,-74.12990,180.2,10.1,511,6400795,"ERIC R THORNTON","WDH3837",52,7,22,4,4,3.8,"",""
"2016-03-16 02:04:53",367587440,40.64169,-74.12077,104.8,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 02:04:55",367506050,40.68859,-74.15810,111.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 02:28:19",229206000,40.64585,-74.09540,200.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 03:02:18",305599000,39.91650,-75.13425,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 03:03:47",366238710,40.66955,-74.01727,301.5,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 03:04:54",367587440,40.64172,-74.12076,103.3,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 03:04:54",367506050,40.64148,-74.14341,86.8,7.3,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 03:04:58",366695940,40.66779,-74.01677,244.2,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 03:05:01",367594190,40.66732,-74.00285,293.7,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 03:09:41",367563930,41.79890,-73.94928,240.0,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 03:16:16",229206000,40.64592,-74.09545,200.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 04:02:44",305599000,39.91649,-75.13427,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 04:03:52",366238710,40.66950,-74.01727,174.2,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 04:04:54",367587440,40.64184,-74.12075,148.1,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 04:04:54",367506050,40.66727,-74.00832,132.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 04:04:59",366695940,40.66831,-74.01677,232.2,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 04:05:01",367594190,40.66734,-74.00288,223.6,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 05:00:00",366695940,40.66837,-74.01704,305.4,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 05:00:01",367594190,40.66732,-74.00287,57.4,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 05:02:16",305599000,39.91649,-75.13427,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 05:03:46",366238710,40.66947,-74.01732,89.0,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 05:04:54",367587440,40.64170,-74.12075,57.7,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 05:04:54",367506050,40.66837,-74.00214,336.2,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 05:16:18",229206000,40.64588,-74.09538,200.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 05:24:39",367563930,41.79890,-73.94946,240.0,0.0,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 06:00:00",366695940,40.66834,-74.01691,231.9,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 06:02:17",305599000,39.91649,-75.13425,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 06:03:42",366238710,40.66947,-74.01730,347.3,0.1,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 06:04:16",229206000,40.64590,-74.09543,11.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 06:04:54",367587440,40.64174,-74.12075,356.7,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 06:04:54",367506050,40.66839,-74.00216,344.4,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 06:05:01",367594190,40.66732,-74.00287,229.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 07:00:00",367506050,40.66835,-74.00204,187.8,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 07:02:20",305599000,39.91648,-75.13427,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 07:03:47",366238710,40.66950,-74.01728,227.3,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 07:04:52",367594190,40.66734,-74.00286,252.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 07:04:54",367587440,40.64169,-74.12076,298.3,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 07:04:58",366695940,40.66823,-74.01686,303.2,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 08:02:23",305599000,39.91651,-75.13425,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 08:03:45",366238710,40.66953,-74.01730,140.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 08:04:54",367587440,40.64173,-74.12075,338.4,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 08:04:54",367594190,40.66734,-74.00287,323.7,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 08:04:55",367506050,40.66836,-74.00203,317.9,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 08:04:58",366695940,40.66822,-74.01688,276.0,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 09:00:00",366695940,40.66840,-74.01688,290.5,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 09:00:01",367594190,40.66729,-74.00279,236.0,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 09:03:43",366238710,40.66950,-74.01732,200.8,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 09:04:51",367506050,40.66733,-74.00284,280.6,0.1,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 09:04:53",367587440,40.64177,-74.12077,9.6,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 09:08:14",305599000,39.91650,-75.13425,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 10:00:00",367594190,40.66227,-74.05289,208.9,5.3,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 10:02:14",367506050,40.66735,-74.00284,246.7,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 10:02:19",305599000,39.91648,-75.13430,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 10:03:43",366238710,40.66955,-74.01727,344.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 10:04:53",367587440,40.64178,-74.12077,146.1,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 10:04:58",366990560,40.73448,-74.02618,252.4,0.1,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 10:04:59",366695940,40.66839,-74.01694,248.3,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 11:02:13",305599000,39.91648,-75.13429,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 11:02:13",367506050,40.66736,-74.00285,288.7,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 11:03:44",366238710,40.66950,-74.01725,328.8,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 11:04:54",366990560,40.71610,-74.02713,8.1,10.5,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 11:04:54",367587440,40.64167,-74.12074,42.3,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 11:04:59",366695940,40.66844,-74.01696,296.3,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 11:05:01",367594190,40.65488,-74.02676,46.0,8.4,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 12:00:01",367594190,40.66774,-74.00211,175.9,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 12:02:10",367506050,40.66735,-74.00284,310.0,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 12:02:21",305599000,39.91648,-75.13425,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 12:03:45",366238710,40.66957,-74.01727,256.7,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 12:04:54",367587440,40.64170,-74.12083,355.3,0.0,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 12:04:57",366990560,40.72111,-74.02323,189.2,16.2,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 12:04:58",366695940,40.66839,-74.01700,296.9,0.0,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 12:37:19",229206000,40.64597,-74.09545,11.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 12:47:03",367563930,41.82068,-73.95033,2.1,10.8,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 13:00:01",367594190,40.66774,-74.00211,227.7,0.0,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 13:02:12",367506050,40.66733,-74.00286,282.2,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 13:02:20",305599000,39.91642,-75.13428,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 13:03:44",366238710,40.66952,-74.01730,137.8,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
"2016-03-16 13:04:54",366990560,40.70311,-74.00554,250.9,0.1,511,2097215,"JOHN STEVENS","WCX3346",0,10,20,4,4,0.0,"HOBOKEN\PIER11","04-02 00:00"
"2016-03-16 13:04:54",367587440,40.64761,-74.09152,64.2,9.4,511,5108182,"PELHAM","WDG9405",52,8,19,4,4,2.0,"NEW YORK","11-14 20:00"
"2016-03-16 13:04:59",366695940,40.65402,-74.07888,262.5,7.3,511,7203302,"ZACHERY REINAUER","WCU4692",57,9,21,5,3,5.0,"NEW YORK  HARBOR","03-15 10:30"
"2016-03-16 13:07:34",367563930,41.87981,-73.94416,330.6,10.6,511,9653264,"DEAN REINAUER","WDG7107",80,128,24,12,12,6.5,"ALBANY,NY","03-16 14:00"
"2016-03-16 13:10:17",229206000,40.64588,-74.09547,11.0,0.0,511,9240811,"M/V AGHIA SKEPI","9HA3149",70,163,27,20,12,11.8,"NEW YORK","03-11 03:00"
"2016-03-16 14:00:01",367594190,40.66779,-74.00205,175.6,0.1,511,9665504,"TANGIER ISLAND","WDH2080",52,0,0,0,0,4.3,"NEWYORK","01-02 21:00"
"2016-03-16 14:02:14",367506050,40.66734,-74.00285,40.1,0.0,511,9569475,"HUNTING CREEK","WDF9526",31,6,25,7,3,4.3,"NEW YORK","07-25 00:00"
"2016-03-16 14:02:18",305599000,39.91651,-75.13425,246.0,0.0,511,9489974,"MARCOLORADO","V2EY5",70,155,30,10,20,7.3,"PHILADELPHIA","02-29 14:00"
"2016-03-16 14:03:46",366238710,40.66957,-74.01730,141.9,0.0,511,8993368,"DACE REINAUER","WCW8843",22,8,33,5,6,4.2,"NEW YORK,BIG APPLE","03-15 03:30"
